"orig.ident","nCount_RNA","nFeature_RNA","main_cell_type.pred","main_cell_type.pred_prob","UMAP1","UMAP2","celltype.pred.combined","Monocyte.pred","Monocyte.pred_prob","Monocyte.UMAP1","Monocyte.UMAP2","T cell.pred","T cell.pred_prob","T cell.UMAP1","T cell.UMAP2"
"Pan",2783,1284,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1361,787,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11382,3099,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2933,1300,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7337,2359,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5342,1920,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2210,1074,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3026,1446,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2768,1252,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",12367,3255,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7245,2331,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2750,1214,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1937,951,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8171,2506,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",12038,3116,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1461,688,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2731,1283,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4153,1625,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4060,1600,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2832,1286,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7864,2531,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8565,2613,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6438,2305,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7582,1571,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1681,849,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",13562,3203,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1474,726,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3702,1572,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1468,811,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2106,992,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7260,2282,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3138,1305,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2266,968,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3224,1366,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9270,2541,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",16189,3870,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",13416,3555,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5275,1909,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2586,999,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1325,720,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",12830,3163,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4411,1845,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3790,1534,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9384,2910,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1684,844,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",15529,3671,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",12011,3344,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3265,1346,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9677,2738,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3363,1231,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",15225,3679,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1612,902,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11877,3139,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1685,797,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6744,2281,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1190,659,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9555,2716,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4779,1578,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2982,1243,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5365,1910,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8919,2664,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5481,1967,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8891,2424,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9690,3030,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4833,1802,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5401,1843,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1633,639,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5840,1886,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1292,688,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1868,748,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",10932,3075,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",10249,2918,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5923,2048,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11424,2955,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3424,1304,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3902,1568,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5907,2083,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9723,2350,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2916,1174,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2105,915,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6457,2286,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1588,869,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1139,603,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3686,1353,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1599,923,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",10199,3088,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8087,2465,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",12548,3298,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7677,2447,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1124,665,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9922,2883,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7700,2451,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3141,1379,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6061,1889,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9926,2902,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2999,1313,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",0.8,NA,NA,NA,NA,NA,NA
"Pan",2420,1238,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11749,3237,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9084,2665,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6270,2333,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6518,2157,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6084,2112,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3790,1415,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2210,828,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",16420,4208,"Monocyte",0.8,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6273,2163,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11059,3094,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1766,908,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5109,1730,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9801,2833,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1879,866,"Monocyte",0.8,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9042,2772,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1903,999,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3193,1415,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6960,2243,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8084,2203,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3533,1495,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",12840,3283,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8244,2802,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5090,1842,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1254,696,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11399,2982,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1629,725,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1633,737,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3802,1574,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3084,1312,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2214,949,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",15495,3777,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1849,846,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1339,640,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4263,1707,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1514,704,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1858,808,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2842,1223,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4989,1840,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3593,1507,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11434,3087,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3330,1407,"Monocyte",0.8,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7748,2779,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1696,895,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1568,862,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6497,2273,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",12468,3152,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1644,834,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",0.8,NA,NA,NA,NA,NA,NA
"Pan",1098,600,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5326,1775,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7937,2572,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7825,2510,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6869,2095,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11238,3050,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5099,1885,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11430,3042,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3223,1136,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4487,1923,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",0.6,NA,NA,NA,NA,NA,NA
"Pan",1056,604,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4828,1605,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2968,1338,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11722,3298,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11444,2806,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1755,963,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2522,1124,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7886,2511,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1596,607,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4257,1579,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3105,1248,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4181,1706,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3073,1378,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9004,2682,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",10474,2959,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5303,2172,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6528,2079,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1348,682,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1651,673,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3040,1245,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7263,2404,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9191,2545,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8805,2610,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",9371,2796,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",20008,4312,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",0.8,NA,NA,NA,NA,NA,NA
"Pan",4671,1826,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2463,1167,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",13926,3233,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5334,1875,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8528,2591,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6635,2178,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8759,2859,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2602,1237,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6921,2290,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2853,1313,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11045,3030,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3182,1388,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",11547,3189,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3347,1417,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",7851,2390,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6112,2074,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2068,977,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1108,594,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8040,2442,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6746,2251,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5664,2052,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1612,697,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3629,1482,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",4016,1570,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5733,1968,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6655,2011,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2904,1208,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",2471,1089,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",1960,870,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3876,1677,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",6205,2045,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",5961,2200,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",3281,1403,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
"Pan",8152,2756,"Monocyte",1,NA,NA,"CD14 monocyte","CD14 monocyte",1,NA,NA,NA,NA,NA,NA
